date,building,source,consumption_kwh,cost_usd
2024-08-08,Building D,Wind,257.62,29.32
2024-08-09,Building A,Solar,464.55,51.01
2024-08-09,Building B,Solar,219.06,29.13
2024-08-09,Building C,Grid,283.97,25.13
2024-08-09,Building D,Grid,246.92,36.55
2024-08-09,Building A,Solar,448.48,51.42
2024-08-09,Building B,Diesel,112.94,15.95
2024-08-09,Building C,Diesel,229.73,23.15
2024-08-09,Building D,Diesel,498.08,64.95
2024-08-09,Building A,Wind,285.12,35.09
2024-08-09,Building B,Wind,303.71,27.82
2024-08-09,Building C,Wind,285.46,26.92
2024-08-09,Building D,Wind,283.72,27.69
2024-08-09,Building A,Diesel,144.78,14.93
2024-08-09,Building B,Grid,123.91,16.12
2024-08-09,Building C,Diesel,54.42,5.94
2024-08-09,Building D,Grid,261.72,39.14
2024-08-10,Building A,Solar,190.33,17.73
2024-08-10,Building B,Solar,291.98,30.12
2024-08-10,Building C,Solar,331.24,40.28
2024-08-10,Building D,Solar,207.7,24.75
2024-08-10,Building A,Grid,205.23,16.62
2024-08-10,Building B,Grid,173.56,23.86
2024-08-10,Building C,Diesel,313.01,31.74
2024-08-10,Building D,Diesel,470.44,56.11
2024-08-10,Building A,Grid,84.86,7.69
2024-08-10,Building B,Grid,175.99,17.32
2024-08-10,Building C,Solar,107.02,12.47
2024-08-10,Building D,Diesel,198.57,26.62
2024-08-10,Building A,Wind,485.0,63.83
2024-08-10,Building B,Diesel,144.19,11.56
2024-08-10,Building C,Grid,495.09,42.77
2024-08-10,Building D,Grid,114.5,12.97
2024-08-11,Building A,Solar,195.5,27.9
2024-08-11,Building B,Solar,111.64,15.24
2024-08-11,Building C,Diesel,349.18,35.93
2024-08-11,Building D,Solar,158.35,17.03
2024-08-11,Building A,Diesel,367.81,38.56
2024-08-11,Building B,Wind,288.81,40.96
2024-08-11,Building C,Grid,479.91,70.16
2024-08-11,Building D,Wind,370.11,51.37
2024-08-11,Building A,Diesel,270.54,36.58
2024-08-11,Building B,Solar,301.06,33.26
2024-08-11,Building C,Wind,130.11,18.3
2024-08-11,Building D,Diesel,396.84,41.36
2024-08-11,Building A,Diesel,146.2,17.42
2024-08-11,Building B,Grid,222.11,20.55
2024-08-11,Building C,Solar,138.13,14.54
2024-08-11,Building D,Grid,52.53,5.34
2024-08-12,Building A,Solar,459.97,66.28
2024-08-12,Building B,Solar,323.05,26.6
2024-08-12,Building C,Wind,338.75,36.54
2024-08-12,Building D,Wind,173.38,14.56
2024-08-12,Building A,Solar,438.43,63.54
2024-08-12,Building B,Diesel,270.64,30.62
2024-08-12,Building C,Solar,67.19,5.51
2024-08-12,Building D,Grid,367.54,33.95
2024-08-12,Building A,Grid,87.27,12.08
2024-08-12,Building B,Solar,75.22,9.37
2024-08-12,Building C,Solar,191.41,26.81
2024-08-12,Building D,Wind,492.53,46.1
2024-08-12,Building A,Solar,199.7,25.37
2024-08-12,Building B,Wind,453.98,41.7
2024-08-12,Building C,Wind,282.35,41.18
2024-08-12,Building D,Diesel,237.37,30.08
2024-08-13,Building A,Solar,79.23,10.91
2024-08-13,Building B,Grid,378.03,32.46
2024-08-13,Building C,Diesel,70.03,8.59
2024-08-13,Building D,Diesel,127.84,16.91
2024-08-13,Building A,Solar,190.02,22.66
2024-08-13,Building B,Solar,203.65,24.39
2024-08-13,Building C,Solar,304.79,34.26
2024-08-13,Building D,Solar,463.1,42.96
2024-08-13,Building A,Solar,133.55,16.21
2024-08-13,Building B,Solar,395.03,53.41
2024-08-13,Building C,Grid,337.08,37.83
2024-08-13,Building D,Grid,188.5,24.06
2024-08-13,Building A,Grid,386.33,50.87
2024-08-13,Building B,Wind,74.0,9.58
2024-08-13,Building C,Grid,175.53,20.99
2024-08-13,Building D,Diesel,151.68,14.13
2024-08-14,Building A,Grid,129.7,13.05
2024-08-14,Building B,Diesel,169.05,19.32
2024-08-14,Building C,Wind,206.99,25.86
2024-08-14,Building D,Diesel,423.28,54.22
2024-08-14,Building A,Grid,66.53,9.21
2024-08-14,Building B,Diesel,120.07,14.39
2024-08-14,Building C,Diesel,206.11,28.19
2024-08-14,Building D,Wind,143.35,18.49
2024-08-14,Building A,Wind,90.84,12.19
2024-08-14,Building B,Wind,148.21,14.56
2024-08-14,Building C,Solar,282.66,35.1
2024-08-14,Building D,Diesel,112.92,13.67
2024-08-14,Building A,Wind,303.7,38.29
2024-08-14,Building B,Solar,195.07,17.03
2024-08-14,Building C,Wind,441.2,35.54
2024-08-14,Building D,Diesel,263.97,27.34
2024-08-15,Building A,Solar,134.2,14.1
2024-08-15,Building B,Grid,260.08,24.2
2024-08-15,Building C,Solar,247.55,30.49
2024-08-15,Building D,Diesel,378.93,42.88
2024-08-15,Building A,Grid,163.66,17.37
2024-08-15,Building B,Wind,267.15,28.87
2024-08-15,Building C,Solar,486.84,68.85
2024-08-15,Building D,Solar,239.44,32.13
2024-08-15,Building A,Diesel,316.88,28.99
2024-08-15,Building B,Grid,465.06,66.07
2024-08-15,Building C,Grid,478.17,57.27
2024-08-15,Building D,Grid,108.45,11.21
2024-08-15,Building A,Solar,486.65,49.47
2024-08-15,Building B,Grid,410.67,46.04
2024-08-15,Building C,Grid,257.26,32.44
2024-08-15,Building D,Grid,447.33,45.22
2024-08-16,Building A,Solar,133.07,18.64
2024-08-16,Building B,Diesel,90.58,8.8
2024-08-16,Building C,Wind,52.23,4.76
2024-08-16,Building D,Solar,261.86,33.54
2024-08-16,Building A,Grid,460.77,58.42
2024-08-16,Building B,Diesel,367.8,49.07
2024-08-16,Building C,Solar,224.41,22.95
2024-08-16,Building D,Grid,229.95,23.66
2024-08-16,Building A,Wind,418.91,54.93
2024-08-16,Building B,Diesel,318.62,37.4
2024-08-16,Building C,Wind,269.74,35.56
2024-08-16,Building D,Solar,149.76,18.36
2024-08-16,Building A,Grid,216.11,22.43
2024-08-16,Building B,Solar,324.75,43.07
2024-08-16,Building C,Solar,340.51,30.53
2024-08-16,Building D,Grid,69.91,7.07
2024-08-17,Building A,Solar,202.81,25.51
2024-08-17,Building B,Diesel,117.84,11.99
2024-08-17,Building C,Diesel,65.67,9.66
2024-08-17,Building D,Diesel,130.78,14.11
2024-08-17,Building A,Solar,259.22,22.24
2024-08-17,Building B,Solar,345.14,37.38
2024-08-17,Building C,Solar,122.4,10.9
2024-08-17,Building D,Diesel,358.83,29.0
2024-08-17,Building A,Diesel,240.11,20.13
2024-08-17,Building B,Diesel,166.39,20.7
2024-08-17,Building C,Diesel,275.93,37.16
2024-08-17,Building D,Wind,429.88,63.63
2024-08-17,Building A,Solar,403.47,59.98
2024-08-17,Building B,Diesel,441.64,37.8
2024-08-17,Building C,Solar,201.7,29.33
2024-08-17,Building D,Wind,138.93,19.02
2024-08-18,Building A,Diesel,245.7,27.65
2024-08-18,Building B,Solar,104.7,11.96
2024-08-18,Building C,Wind,72.53,8.85
2024-08-18,Building D,Wind,163.55,16.95
2024-08-18,Building A,Wind,395.08,32.26
2024-08-18,Building B,Wind,130.43,13.69
2024-08-18,Building C,Solar,251.05,25.32
2024-08-18,Building D,Solar,318.1,33.4
2024-08-18,Building A,Solar,289.07,31.14
2024-08-18,Building B,Grid,87.82,7.61
2024-08-18,Building C,Grid,334.81,36.89
2024-08-18,Building D,Wind,205.42,23.02
2024-08-18,Building A,Grid,463.45,66.39
2024-08-18,Building B,Diesel,68.29,7.02
2024-08-18,Building C,Solar,116.04,17.22
2024-08-18,Building D,Solar,221.86,32.97
2024-08-19,Building A,Solar,202.0,25.16
2024-08-19,Building B,Wind,240.14,19.59
2024-08-19,Building C,Wind,374.72,49.46
2024-08-19,Building D,Solar,426.58,47.07
2024-08-19,Building A,Solar,407.14,48.84
2024-08-19,Building B,Wind,327.01,38.5
2024-08-19,Building C,Grid,362.42,30.23
2024-08-19,Building D,Diesel,146.84,21.36
2024-08-19,Building A,Wind,386.09,51.92
2024-08-19,Building B,Wind,275.7,22.94
2024-08-19,Building C,Diesel,459.39,58.56
2024-08-19,Building D,Wind,52.27,4.94
2024-08-19,Building A,Diesel,345.75,34.31
2024-08-19,Building B,Diesel,319.59,47.4
2024-08-19,Building C,Wind,93.72,8.97
2024-08-19,Building D,Wind,149.48,18.36
2024-08-20,Building A,Diesel,314.56,39.14
2024-08-20,Building B,Wind,293.66,33.27
2024-08-20,Building C,Solar,204.33,20.92
2024-08-20,Building D,Diesel,118.3,16.54
2024-08-20,Building A,Diesel,144.79,18.65
2024-08-20,Building B,Diesel,165.06,13.58
2024-08-20,Building C,Solar,334.12,39.86
2024-08-20,Building D,Wind,87.39,11.57
2024-08-20,Building A,Wind,186.81,24.76
2024-08-20,Building B,Diesel,353.53,29.01
2024-08-20,Building C,Grid,330.92,39.56
2024-08-20,Building D,Diesel,498.12,40.67
2024-08-20,Building A,Wind,300.4,34.35
2024-08-20,Building B,Grid,218.88,25.75
2024-08-20,Building C,Diesel,323.2,45.08
2024-08-20,Building D,Solar,228.09,21.62
2024-08-21,Building A,Solar,306.84,28.38
2024-08-21,Building B,Grid,395.09,58.83
2024-08-21,Building C,Diesel,297.53,31.13
2024-08-21,Building D,Grid,238.18,29.05
2024-08-21,Building A,Wind,396.72,49.24
2024-08-21,Building B,Wind,276.04,32.37
2024-08-21,Building C,Grid,436.58,50.05
2024-08-21,Building D,Diesel,178.83,25.88
2024-08-21,Building A,Grid,465.76,43.05
2024-08-21,Building B,Wind,51.5,7.11
2024-08-21,Building C,Diesel,345.29,44.14
2024-08-21,Building D,Solar,222.51,27.97
2024-08-21,Building A,Diesel,234.63,29.22
2024-08-21,Building B,Grid,112.36,13.86
2024-08-21,Building C,Solar,319.81,41.98
2024-08-21,Building D,Solar,196.26,19.13
2024-08-22,Building A,Diesel,357.96,52.49
2024-08-22,Building B,Solar,384.33,54.52
2024-08-22,Building C,Diesel,298.43,41.91
2024-08-22,Building D,Grid,256.0,33.44
2024-08-22,Building A,Grid,128.84,18.76
2024-08-22,Building B,Grid,195.23,19.62
2024-08-22,Building C,Solar,143.15,16.07
2024-08-22,Building D,Grid,357.65,39.72
2024-08-22,Building A,Grid,408.54,60.5
2024-08-22,Building B,Solar,411.66,57.08
2024-08-22,Building C,Grid,160.19,20.91
2024-08-22,Building D,Solar,53.1,4.37
2024-08-22,Building A,Diesel,440.18,65.89
2024-08-22,Building B,Diesel,81.66,8.92
2024-08-22,Building C,Wind,447.51,52.63
2024-08-22,Building D,Solar,247.33,34.12
2024-08-23,Building A,Solar,181.83,19.62
2024-08-23,Building B,Solar,213.52,27.79
2024-08-23,Building C,Diesel,242.86,21.54
2024-08-23,Building D,Grid,431.18,57.37
2024-08-23,Building A,Solar,374.9,39.61
2024-08-23,Building B,Wind,113.88,11.05
2024-08-23,Building C,Diesel,144.54,12.55
2024-08-23,Building D,Solar,256.21,33.21
2024-08-23,Building A,Grid,390.64,40.62
2024-08-23,Building B,Diesel,198.8,22.17
2024-08-23,Building C,Wind,305.7,37.18
2024-08-23,Building D,Grid,116.61,11.68
2024-08-23,Building A,Grid,446.08,53.28
2024-08-23,Building B,Wind,188.0,24.46
2024-08-23,Building C,Wind,263.88,29.24
2024-08-23,Building D,Wind,119.5,16.3
2024-08-24,Building A,Grid,115.94,11.65
2024-08-24,Building B,Diesel,165.79,15.91
2024-08-24,Building C,Grid,312.45,28.24
2024-08-24,Building D,Solar,166.74,21.76
2024-08-24,Building A,Diesel,264.64,37.84
2024-08-24,Building B,Wind,339.73,41.14
2024-08-24,Building C,Wind,285.5,30.39
2024-08-24,Building D,Diesel,341.77,48.17
2024-08-24,Building A,Diesel,128.92,18.41
2024-08-24,Building B,Solar,350.94,29.67
2024-08-24,Building C,Grid,189.19,18.11
2024-08-24,Building D,Wind,323.89,42.43
2024-08-24,Building A,Solar,342.5,35.95
2024-08-24,Building B,Diesel,306.23,38.19
2024-08-24,Building C,Solar,427.99,59.58
2024-08-24,Building D,Grid,383.62,40.45
2024-08-25,Building A,Solar,229.32,19.93
2024-08-25,Building B,Wind,278.34,27.56
2024-08-25,Building C,Solar,486.7,40.84
2024-08-25,Building D,Grid,160.11,21.74
2024-08-25,Building A,Grid,360.36,45.25
2024-08-25,Building B,Grid,152.75,19.89
2024-08-25,Building C,Grid,68.1,8.35
2024-08-25,Building D,Wind,91.11,8.5
2024-08-25,Building A,Solar,457.76,40.87
2024-08-25,Building B,Wind,77.39,7.42
2024-08-25,Building C,Diesel,258.92,30.45
2024-08-25,Building D,Solar,193.49,24.07
2024-08-25,Building A,Grid,265.23,29.42
2024-08-25,Building B,Diesel,138.83,16.38
2024-08-25,Building C,Grid,319.23,32.24
2024-08-25,Building D,Solar,311.77,43.74
2024-08-26,Building A,Solar,373.99,41.51
2024-08-26,Building B,Grid,315.02,39.2
2024-08-26,Building C,Diesel,496.51,48.47
2024-08-26,Building D,Diesel,320.61,36.7
2024-08-26,Building A,Grid,197.89,22.53
2024-08-26,Building B,Wind,478.15,48.28
2024-08-26,Building C,Grid,203.51,25.94
2024-08-26,Building D,Wind,331.66,29.12
2024-08-26,Building A,Grid,269.41,27.57
2024-08-26,Building B,Diesel,273.1,25.27
2024-08-26,Building C,Diesel,352.84,30.56
2024-08-26,Building D,Diesel,204.09,26.14
2024-08-26,Building A,Grid,137.12,12.01
2024-08-26,Building B,Grid,145.95,16.8
2024-08-26,Building C,Wind,394.89,44.63
2024-08-26,Building D,Wind,467.4,44.27
2024-08-27,Building A,Grid,195.69,18.28
2024-08-27,Building B,Diesel,403.62,56.37
2024-08-27,Building C,Grid,196.56,22.83
2024-08-27,Building D,Diesel,344.07,46.52
2024-08-27,Building A,Wind,152.93,15.05
2024-08-27,Building B,Wind,216.86,22.0
2024-08-27,Building C,Wind,423.15,43.19
2024-08-27,Building D,Wind,241.38,25.96
2024-08-27,Building A,Diesel,52.55,7.66
2024-08-27,Building B,Solar,485.91,50.9
2024-08-27,Building C,Grid,488.74,65.34
2024-08-27,Building D,Solar,418.34,39.39
2024-08-27,Building A,Wind,182.66,19.39
2024-08-27,Building B,Wind,242.37,25.88
2024-08-27,Building C,Grid,408.86,50.38
2024-08-27,Building D,Diesel,435.38,38.09
2024-08-28,Building A,Grid,122.19,15.96
2024-08-28,Building B,Diesel,478.42,69.98
2024-08-28,Building C,Diesel,359.51,51.63
2024-08-28,Building D,Diesel,162.43,24.22
2024-08-28,Building A,Diesel,76.69,6.44
2024-08-28,Building B,Wind,174.22,18.44
2024-08-28,Building C,Wind,99.96,8.94
2024-08-28,Building D,Solar,196.05,26.32
2024-08-28,Building A,Diesel,420.94,59.43
2024-08-28,Building B,Wind,308.34,36.79
2024-08-28,Building C,Diesel,160.35,19.26
2024-08-28,Building D,Wind,300.5,41.23
2024-08-28,Building A,Solar,113.21,15.16
2024-08-28,Building B,Wind,480.74,50.62
2024-08-28,Building C,Diesel,386.27,36.71
2024-08-28,Building D,Wind,260.75,29.27
2024-08-29,Building A,Wind,139.54,20.65
2024-08-29,Building B,Wind,164.91,21.82
2024-08-29,Building C,Solar,113.12,14.14
2024-08-29,Building D,Diesel,228.34,26.04
2024-08-29,Building A,Solar,424.25,35.73
2024-08-29,Building B,Wind,57.29,6.34
2024-08-29,Building C,Solar,481.9,68.0
2024-08-29,Building D,Wind,405.56,46.41
2024-08-29,Building A,Wind,335.47,44.08
2024-08-29,Building B,Solar,488.4,65.76
2024-08-29,Building C,Grid,409.37,57.0
2024-08-29,Building D,Solar,308.27,34.77
2024-08-29,Building A,Grid,388.36,51.92
2024-08-29,Building B,Diesel,417.99,47.07
2024-08-29,Building C,Grid,342.7,29.17
2024-08-29,Building D,Wind,254.32,34.25
2024-08-30,Building A,Diesel,450.23,48.67
2024-08-30,Building B,Wind,52.86,7.29
2024-08-30,Building C,Solar,53.84,5.52
2024-08-30,Building D,Grid,166.48,15.92
2024-08-30,Building A,Wind,289.56,36.41
2024-08-30,Building B,Grid,396.47,47.66
2024-08-30,Building C,Wind,451.96,58.77
2024-08-30,Building D,Grid,134.98,12.2
2024-08-30,Building A,Wind,131.71,10.78
2024-08-30,Building B,Solar,400.76,47.21
2024-08-30,Building C,Solar,197.36,20.15
2024-08-30,Building D,Grid,346.18,32.58
2024-08-30,Building A,Grid,240.93,23.85
2024-08-30,Building B,Grid,397.56,32.56
2024-08-30,Building C,Diesel,105.4,15.43
2024-08-30,Building D,Solar,249.78,32.99
2024-08-31,Building A,Grid,221.19,24.61
2024-08-31,Building B,Diesel,139.39,18.67
2024-08-31,Building C,Solar,91.78,8.47
2024-08-31,Building D,Solar,123.3,11.67
2024-08-31,Building A,Diesel,383.29,40.28
2024-08-31,Building B,Wind,236.81,22.43
2024-08-31,Building C,Solar,409.91,43.12
2024-08-31,Building D,Wind,278.93,40.76
2024-08-31,Building A,Solar,53.27,7.26
2024-08-31,Building B,Diesel,482.71,42.0
2024-08-31,Building C,Wind,475.58,65.9
2024-08-31,Building D,Diesel,475.67,59.76
2024-08-31,Building A,Grid,499.87,42.94
2024-08-31,Building B,Diesel,444.17,36.03
2024-08-31,Building C,Wind,378.33,54.03
2024-08-31,Building D,Solar,113.33,11.04
2024-09-01,Building A,Solar,107.58,9.78
2024-09-01,Building B,Diesel,393.03,33.13
2024-09-01,Building C,Grid,439.86,55.54
2024-09-01,Building D,Wind,327.9,45.13
2024-09-01,Building A,Diesel,127.59,18.57
2024-09-01,Building B,Grid,383.89,52.49
2024-09-01,Building C,Grid,214.28,31.02
2024-09-01,Building D,Grid,63.49,5.99
2024-09-01,Building A,Diesel,331.39,47.6
2024-09-01,Building B,Wind,329.86,27.05
2024-09-01,Building C,Solar,199.21,28.33
2024-09-01,Building D,Solar,380.73,34.31
2024-09-01,Building A,Diesel,70.92,7.55
2024-09-01,Building B,Grid,121.18,9.82
2024-09-01,Building C,Grid,91.46,13.64
2024-09-01,Building D,Solar,485.93,54.67
2024-09-02,Building A,Diesel,435.26,51.17
2024-09-02,Building B,Grid,435.61,59.53
2024-09-02,Building C,Solar,190.14,21.46
2024-09-02,Building D,Wind,107.69,13.56
2024-09-02,Building A,Wind,480.61,60.94
2024-09-02,Building B,Solar,265.01,35.09
2024-09-02,Building C,Grid,106.62,12.37
2024-09-02,Building D,Grid,151.5,12.99
2024-09-02,Building A,Solar,372.77,37.19
2024-09-02,Building B,Solar,162.4,15.84
2024-09-02,Building C,Wind,197.88,29.32
2024-09-02,Building D,Wind,391.95,34.97
2024-09-02,Building A,Diesel,218.65,19.71
2024-09-02,Building B,Solar,386.57,52.57
2024-09-02,Building C,Solar,407.39,60.52
2024-09-02,Building D,Solar,114.33,9.42
2024-09-03,Building A,Grid,122.85,12.6
2024-09-03,Building B,Diesel,267.73,27.86
2024-09-03,Building C,Diesel,253.45,24.09
2024-09-03,Building D,Wind,295.65,26.09
2024-09-03,Building A,Wind,344.96,40.02
2024-09-03,Building B,Wind,201.76,28.75
2024-09-03,Building C,Wind,203.44,28.69
2024-09-03,Building D,Diesel,348.46,44.17
2024-09-03,Building A,Wind,393.47,38.72
2024-09-03,Building B,Wind,241.93,19.78
2024-09-03,Building C,Grid,92.56,13.72
2024-09-03,Building D,Solar,104.12,13.52
2024-09-03,Building A,Grid,442.99,44.96
2024-09-03,Building B,Diesel,298.98,43.58
2024-09-03,Building C,Grid,228.9,33.39
2024-09-03,Building D,Grid,113.77,14.52
2024-09-04,Building A,Solar,139.4,18.42
2024-09-04,Building B,Grid,303.3,35.53
2024-09-04,Building C,Solar,410.12,43.22
2024-09-04,Building D,Grid,362.16,54.25
2024-09-04,Building A,Grid,218.51,19.01
2024-09-04,Building B,Grid,335.71,47.04
2024-09-04,Building C,Grid,429.46,56.94
2024-09-04,Building D,Grid,293.37,43.08
2024-09-04,Building A,Diesel,436.23,43.4
2024-09-04,Building B,Diesel,183.42,26.24
2024-09-04,Building C,Diesel,452.19,50.99
2024-09-04,Building D,Grid,374.7,37.84
2024-09-04,Building A,Solar,163.1,19.39
2024-09-04,Building B,Wind,143.94,18.91
2024-09-04,Building C,Solar,76.65,8.33
2024-09-04,Building D,Grid,266.42,24.3
2024-09-05,Building A,Grid,226.06,20.61
2024-09-05,Building B,Diesel,225.95,21.13
2024-09-05,Building C,Wind,81.74,12.05
2024-09-05,Building D,Wind,113.2,12.24
2024-09-05,Building A,Grid,142.62,12.83
2024-09-05,Building B,Wind,392.26,31.68
2024-09-05,Building C,Solar,284.28,33.17
2024-09-05,Building D,Diesel,154.48,17.1
2024-09-05,Building A,Solar,293.57,36.02
2024-09-05,Building B,Grid,81.68,12.13
2024-09-05,Building C,Wind,443.86,65.01
2024-09-05,Building D,Solar,221.68,31.56
2024-09-05,Building A,Solar,332.1,36.47
2024-09-05,Building B,Grid,444.31,57.05
2024-09-05,Building C,Diesel,391.31,37.46
2024-09-05,Building D,Solar,89.86,11.79
2024-09-06,Building A,Wind,158.58,22.12
2024-09-06,Building B,Diesel,426.52,62.88
2024-09-06,Building C,Diesel,75.49,6.6
2024-09-06,Building D,Wind,429.05,56.32
2024-09-06,Building A,Wind,338.12,34.83
2024-09-06,Building B,Wind,492.39,42.26
2024-09-06,Building C,Solar,370.89,42.28
2024-09-06,Building D,Diesel,149.62,16.51
2024-09-06,Building A,Wind,96.78,13.03
2024-09-06,Building B,Diesel,302.3,41.9
2024-09-06,Building C,Diesel,322.98,45.52
2024-09-06,Building D,Diesel,68.95,6.04
2024-09-06,Building A,Solar,309.03,27.26
2024-09-06,Building B,Grid,212.32,26.98
2024-09-06,Building C,Diesel,416.88,54.31
2024-09-06,Building D,Solar,206.29,27.88
2024-09-07,Building A,Diesel,308.01,35.91
2024-09-07,Building B,Diesel,415.92,51.56
2024-09-07,Building C,Diesel,351.08,28.72
2024-09-07,Building D,Grid,60.86,8.9
2024-09-07,Building A,Solar,181.52,19.76
2024-09-07,Building B,Solar,378.08,52.73
2024-09-07,Building C,Wind,211.37,27.02
2024-09-07,Building D,Wind,488.11,47.55
2024-09-07,Building A,Diesel,402.67,41.36
2024-09-07,Building B,Wind,395.88,36.12
2024-09-07,Building C,Wind,383.32,50.88
2024-09-07,Building D,Grid,430.12,60.2
2024-09-07,Building A,Wind,208.31,24.51
2024-09-07,Building B,Grid,192.44,19.52
2024-09-07,Building C,Solar,337.75,34.42
2024-09-07,Building D,Diesel,337.76,44.91
2024-09-08,Building A,Grid,169.11,21.9
2024-09-08,Building B,Wind,201.65,22.31
2024-09-08,Building C,Wind,389.65,57.34
2024-09-08,Building D,Wind,57.17,5.33
2024-09-08,Building A,Wind,458.97,59.21
2024-09-08,Building B,Wind,390.55,45.96
2024-09-08,Building C,Diesel,328.31,28.01
2024-09-08,Building D,Solar,90.74,11.06
2024-09-08,Building A,Diesel,433.49,39.1
2024-09-08,Building B,Wind,289.77,31.23
2024-09-08,Building C,Diesel,96.63,14.2
2024-09-08,Building D,Wind,326.04,48.24
2024-09-08,Building A,Wind,499.75,55.46
2024-09-08,Building B,Solar,160.66,14.6
2024-09-08,Building C,Wind,61.86,5.92
2024-09-08,Building D,Grid,160.41,15.37
2024-09-09,Building A,Grid,115.42,11.63
2024-09-09,Building B,Solar,435.89,49.62
2024-09-09,Building C,Diesel,236.54,28.05
2024-09-09,Building D,Grid,235.55,32.82
2024-09-09,Building A,Diesel,332.26,47.25
2024-09-09,Building B,Diesel,386.06,49.98
2024-09-09,Building C,Wind,411.54,40.52
2024-09-09,Building D,Wind,214.03,30.99
2024-09-09,Building A,Grid,194.07,20.38
2024-09-09,Building B,Grid,194.75,26.86
2024-09-09,Building C,Grid,408.0,49.18
2024-09-09,Building D,Solar,491.45,66.29
2024-09-09,Building A,Diesel,290.91,25.41
2024-09-09,Building B,Grid,374.05,48.71
2024-09-09,Building C,Grid,259.38,31.18
2024-09-09,Building D,Solar,257.11,28.45
2024-09-10,Building A,Diesel,79.1,11.84
2024-09-10,Building B,Solar,301.98,35.97
